date_visit,n_people,amount_fee
2024-10-08,979,781900
2024-10-09,0,0
2024-10-10,1191,918100
2024-10-11,1644,1236950
2024-10-12,4400,3238650
2024-10-13,6121,4407650
2024-10-14,2710,1991350
2024-10-15,1260,934550
2024-10-16,827,637350
2024-10-17,686,525150
2024-10-18,1038,836500
2024-10-19,1801,1383550
2024-10-20,1590,1277050
2024-10-21,931,705750
2024-10-22,684,554500
2024-10-23,0,0
2024-10-24,701,541050
2024-10-25,1135,854750
2024-10-26,1570,1254250
2024-10-27,1269,989300
2024-10-28,844,664450
2024-10-29,627,493500
2024-10-30,372,251200
2024-10-31,425,321700
2024-11-01,699,582650
2024-11-02,2103,1580550
2024-11-03,3173,2241600
2024-11-04,1355,1052150
2024-11-05,197,206000
2024-11-06,88,56600
2024-11-07,86,85400
2024-11-08,191,198200
2024-11-09,390,405900
2024-11-10,400,366900
2024-11-11,195,205700
2024-11-12,157,118000
2024-11-13,0,0
2024-11-14,133,90400
2024-11-15,293,290900
2024-11-16,505,423300
2024-11-17,354,355600
2024-11-18,168,167100
2024-11-19,84,65700
2024-11-20,35,22700
2024-11-21,120,97300
2024-11-22,238,243700
2024-11-23,379,391400
2024-11-24,318,324100
2024-11-25,97,90600
2024-11-26,32,31400
2024-11-27,0,0
2024-11-28,28,19800
2024-11-29,64,56000
2024-11-30,210,233600
2024-12-01,102,128000
2024-12-02,7,7900
2024-12-03,17,16900
2024-12-04,7,6000
2024-12-05,0,0
2024-12-06,19,24100
2024-12-07,0,0
