date_visit,n_people,amount_fee
2025-03-16,0,0
2025-03-17,1345,947400
2025-03-18,777,586700
2025-03-19,1081,764500
2025-03-20,2112,1358400
2025-03-21,2742,1756500
2025-03-22,2420,1596100
2025-03-23,1797,1183000
2025-03-24,830,588900
2025-03-25,916,611300
2025-03-26,1215,756700
2025-03-27,1793,1056300
2025-03-28,2322,1429900
2025-03-29,2555,1624200
2025-03-30,1689,1094900
2025-03-31,1474,911900
2025-04-01,777,510700
2025-04-02,676,481800
2025-04-03,714,458100
2025-04-04,881,582900
2025-04-05,1115,794100
2025-04-06,793,574700
2025-04-07,250,205900
2025-04-08,148,93400
2025-04-09,0,0
2025-04-10,153,117800
2025-04-11,250,181600
2025-04-12,641,460300
2025-04-13,436,359300
2025-04-14,168,118600
2025-04-15,116,85700
2025-04-16,87,76400
2025-04-17,92,78000
2025-04-18,294,241400
2025-04-19,878,726600
2025-04-20,740,636800
2025-04-21,216,165050
2025-04-22,145,123250
2025-04-23,0,0
2025-04-24,161,112700
2025-04-25,198,162900
2025-04-26,1045,783350
2025-04-27,1045,793500
2025-04-28,957,734900
2025-04-29,507,452550
2025-04-30,477,369100
2025-05-01,489,369100
2025-05-02,649,501650
2025-05-03,1758,1246850
2025-05-04,2890,1930350
2025-05-05,1468,1059300
2025-05-06,565,522450
2025-05-07,51,45000
2025-05-08,43,29100
2025-05-09,63,63150
2025-05-10,425,320550
2025-05-11,284,208600
2025-05-12,84,42750
2025-05-13,46,35100
2025-05-14,0,0
2025-05-15,28,23250
