date_visit,n_people,amount_fee
2025-07-14,0,0
2025-07-15,941,717450
2025-07-16,658,538800
2025-07-17,852,658200
2025-07-18,1215,958950
2025-07-19,3983,2928850
2025-07-20,5817,4144350
2025-07-21,2844,2053850
2025-07-22,2170,1529050
2025-07-23,1716,1272300
2025-07-24,1791,1249950
2025-07-25,2334,1646750
2025-07-26,2254,1600400
2025-07-27,2559,1862600
2025-07-28,2556,1839000
2025-07-29,2008,1437700
2025-07-30,1762,1267900
2025-07-31,1870,1338100
2025-08-01,2044,1443050
2025-08-02,2398,1747650
2025-08-03,2153,1581200
2025-08-04,2500,1773200
2025-08-05,1767,1325600
2025-08-06,1468,1063950
2025-08-07,1641,1227550
2025-08-08,1956,1445600
2025-08-09,2589,1928700
2025-08-10,3295,2425850
2025-08-11,3039,2258100
2025-08-12,3268,2379300
2025-08-13,2642,1969850
2025-08-14,2583,1892450
2025-08-15,2256,1722750
2025-08-16,1448,1154050
2025-08-17,1217,979600
2025-08-18,1309,1008950
2025-08-19,1262,984750
2025-08-20,1011,786150
2025-08-21,1061,803450
2025-08-22,1129,859050
2025-08-23,1195,955550
2025-08-24,1076,874700
2025-08-25,1046,825300
2025-08-26,778,612450
2025-08-27,569,481950
2025-08-28,429,372800
2025-08-29,467,423150
2025-08-30,475,429350
2025-08-31,255,242800
2025-09-01,106,102300
2025-09-02,53,44800
2025-09-03,73,75550
2025-09-04,37,31900
2025-09-05,154,126300
2025-09-06,215,209550
2025-09-07,121,92400
2025-09-08,77,70650
2025-09-09,20,29200
2025-09-10,0,0
2025-09-11,44,42950
2025-09-12,37,37300
