date_visit,n_people,amount_fee
2023-09-21,0,0
2023-09-22,3861,2936600
2023-09-23,8843,6307050
2023-09-24,6410,4791000
2023-09-25,2868,2252800
2023-09-26,1765,1373400
2023-09-27,0,0
2023-09-28,1516,1241450
2023-09-29,2126,1703500
2023-09-30,4744,3676200
2023-10-01,4380,3440300
2023-10-02,2027,1720550
2023-10-03,881,707400
2023-10-04,802,665300
2023-10-05,1284,1138350
2023-10-06,2229,1888550
2023-10-07,6623,5301950
2023-10-08,9048,7050600
2023-10-09,4592,3805950
2023-10-10,2123,1794800
2023-10-11,0,0
2023-10-12,1218,923700
2023-10-13,1875,1562000
2023-10-14,4529,3718350
2023-10-15,3611,3175850
2023-10-16,1630,1525600
2023-10-17,887,745850
2023-10-18,937,852650
2023-10-19,974,851500
2023-10-20,1586,1218000
2023-10-21,3623,3234600
2023-10-22,3698,3308400
2023-10-23,1393,1204400
2023-10-24,841,634650
2023-10-25,0,0
2023-10-26,804,603300
2023-10-27,1424,1097500
2023-10-28,4133,3547850
2023-10-29,3285,3009800
2023-10-30,1085,991500
2023-10-31,634,487500
2023-11-01,655,642700
2023-11-02,1324,1332250
2023-11-03,4905,4183900
2023-11-04,5734,4744000
2023-11-05,3025,3039450
2023-11-06,413,354000
2023-11-07,191,91300
2023-11-08,0,0
2023-11-09,240,137500
2023-11-10,489,526100
2023-11-11,1209,1315100
2023-11-12,832,931200
2023-11-13,452,406700
2023-11-14,132,120600
2023-11-15,100,115600
2023-11-16,84,56400
2023-11-17,163,184900
2023-11-18,561,616400
2023-11-19,311,428500
