date_visit,n_people,amount_fee
2025-06-03,0,0
2025-06-04,361,291850
2025-06-05,346,282950
2025-06-06,586,508700
2025-06-07,1168,1016100
2025-06-08,1085,925650
2025-06-09,421,377950
2025-06-10,216,195000
2025-06-11,0,0
2025-06-12,205,188300
2025-06-13,414,390600
2025-06-14,849,776650
2025-06-15,744,648250
2025-06-16,334,291700
2025-06-17,127,115700
2025-06-18,134,128600
2025-06-19,106,82450
2025-06-20,278,231500
2025-06-21,595,545150
2025-06-22,510,447750
2025-06-23,252,207850
2025-06-24,88,77700
2025-06-25,0,0
2025-06-26,190,172500
2025-06-27,284,241900
2025-06-28,519,497800
2025-06-29,422,391250
2025-06-30,113,97400
2025-07-01,22,16500
2025-07-02,21,16400
2025-07-03,77,71000
2025-07-04,156,146650
2025-07-05,376,334950
2025-07-06,205,195600
2025-07-07,73,55750
2025-07-08,59,44350
2025-07-09,0,0
2025-07-10,76,56550
2025-07-11,271,219900
2025-07-12,513,413500
2025-07-13,434,316250
2025-07-14,166,135400
2025-07-15,124,102400
2025-07-16,68,53150
2025-07-17,94,73450
2025-07-18,193,160800
2025-07-19,964,800200
2025-07-20,1403,1083400
2025-07-21,786,680000
2025-07-22,648,526450
2025-07-23,571,496900
2025-07-24,636,502900
2025-07-25,800,631550
2025-07-26,815,627900
2025-07-27,671,560750
2025-07-28,890,740300
2025-07-29,637,547500
2025-07-30,628,539400
2025-07-31,506,441400
2025-08-01,534,439550
2025-08-02,486,427500
