date_visit,n_people,amount_fee
2023-10-09,0,0
2023-10-10,964,692500
2023-10-11,0,0
2023-10-12,435,349100
2023-10-13,711,558200
2023-10-14,1574,1237650
2023-10-15,1328,1049350
2023-10-16,615,514400
2023-10-17,352,303400
2023-10-18,331,302150
2023-10-19,338,289300
2023-10-20,570,447300
2023-10-21,1181,977200
2023-10-22,993,830950
2023-10-23,490,408350
2023-10-24,303,230300
2023-10-25,0,0
2023-10-26,272,196600
2023-10-27,496,385600
2023-10-28,1034,846600
2023-10-29,839,698750
2023-10-30,349,313300
2023-10-31,190,154900
2023-11-01,212,198400
2023-11-02,423,358750
2023-11-03,1353,1057200
2023-11-04,1460,1145550
2023-11-05,753,663500
2023-11-06,226,184800
2023-11-07,123,73600
2023-11-08,0,0
2023-11-09,94,52500
2023-11-10,256,246200
2023-11-11,473,426100
2023-11-12,376,360700
2023-11-13,292,281000
2023-11-14,82,62600
2023-11-15,71,73000
2023-11-16,52,33500
2023-11-17,129,124000
2023-11-18,405,348200
2023-11-19,164,126200
2023-11-20,137,138400
2023-11-21,66,61300
2023-11-22,0,0
2023-11-23,281,295600
2023-11-24,582,468600
2023-11-25,340,322000
2023-11-26,223,253300
2023-11-27,85,89400
2023-11-28,24,17700
2023-11-29,7,11500
2023-11-30,2,2000
2023-12-01,10,9900
2023-12-02,97,117700
2023-12-03,71,88300
2023-12-04,13,11800
2023-12-05,2,2000
2023-12-06,0,0
2023-12-07,0,0
