date_visit,n_people,amount_fee
2025-07-12,0,0
2025-07-13,3475,2460300
2025-07-14,1427,1049100
2025-07-15,656,526750
2025-07-16,538,436900
2025-07-17,705,541300
2025-07-18,1062,850150
2025-07-19,3351,2472200
2025-07-20,4825,3460700
2025-07-21,2396,1733500
2025-07-22,2004,1415450
2025-07-23,1645,1216800
2025-07-24,1643,1161850
2025-07-25,2201,1562550
2025-07-26,2041,1457350
2025-07-27,2349,1712200
2025-07-28,2399,1729500
2025-07-29,1891,1363200
2025-07-30,1671,1206600
2025-07-31,1788,1293900
2025-08-01,1924,1363150
2025-08-02,2221,1630050
2025-08-03,1976,1456300
2025-08-04,2364,1694400
2025-08-05,1629,1241600
2025-08-06,1370,998750
2025-08-07,1531,1159950
2025-08-08,1865,1384200
2025-08-09,2391,1794200
2025-08-10,3115,2289650
2025-08-11,2746,2061400
2025-08-12,2970,2182500
2025-08-13,2357,1764750
2025-08-14,2432,1781850
2025-08-15,2036,1568150
2025-08-16,1360,1098450
2025-08-17,1131,922150
2025-08-18,1249,972850
2025-08-19,1197,940100
2025-08-20,939,738400
2025-08-21,999,760250
2025-08-22,1057,813450
2025-08-23,1075,872550
2025-08-24,1006,825550
2025-08-25,1000,800000
2025-08-26,700,564200
2025-08-27,521,451050
2025-08-28,382,343150
2025-08-29,443,401600
2025-08-30,421,371600
2025-08-31,196,189400
2025-09-01,103,99050
2025-09-02,48,39500
2025-09-03,52,60450
2025-09-04,37,31900
2025-09-05,136,108900
2025-09-06,203,197850
2025-09-07,90,75600
2025-09-08,67,61650
2025-09-09,19,28400
2025-09-10,0,0
