date_visit,n_people,amount_fee
2026-04-26,0,0
2026-04-27,948,789200
2026-04-28,755,663700
2026-04-29,1443,1224350
2026-04-30,1881,1488650
2026-05-01,2143,1694150
2026-05-02,4068,3090100
2026-05-03,6547,4980100
2026-05-04,5883,4500000
2026-05-05,3734,2882850
2026-05-06,1173,995600
2026-05-07,509,493250
2026-05-08,460,399800
2026-05-09,855,750350
2026-05-10,692,598850
2026-05-11,308,241450
2026-05-12,201,176650
2026-05-13,0,0
2026-05-14,244,198350
2026-05-15,405,359900
2026-05-16,927,806100
2026-05-17,670,561750
2026-05-18,282,231850
2026-05-19,136,113900
2026-05-20,124,99950
2026-05-21,191,162150
2026-05-22,331,296150
2026-05-23,611,576900
2026-05-24,486,470000
2026-05-25,202,189200
2026-05-26,114,99150
2026-05-27,0,0
2026-05-28,159,133050
2026-05-29,213,207950
2026-05-30,458,426800
2026-05-31,298,298650
2026-06-01,145,129050
2026-06-02,28,27100
2026-06-03,57,59000
2026-06-04,24,25900
2026-06-05,100,104450
2026-06-06,259,231050
2026-06-07,177,154000
2026-06-08,82,62600
2026-06-09,34,28300
2026-06-10,0,0
2026-06-11,41,38450
2026-06-12,107,86300
2026-06-13,212,206450
2026-06-14,174,151600
2026-06-15,88,77450
2026-06-16,41,34700
2026-06-17,7,7200
2026-06-18,29,22050
2026-06-19,75,62250
2026-06-20,189,196700
2026-06-21,77,72450
2026-06-22,71,42650
2026-06-23,17,15400
2026-06-24,0,0
2026-06-25,11,10850
