date_visit,n_people,amount_fee
2025-12-09,0,0
2025-12-10,0,0
2025-12-11,206,181200
2025-12-12,306,303500
2025-12-13,725,672100
2025-12-14,571,535200
2025-12-15,220,244400
2025-12-16,99,101800
2025-12-17,45,40100
2025-12-18,50,56500
2025-12-19,173,161300
2025-12-20,359,356700
2025-12-21,216,229600
2025-12-22,139,130700
2025-12-23,88,87400
2025-12-24,0,0
2025-12-25,203,207300
2025-12-26,290,284300
2025-12-27,468,458600
2025-12-28,720,616200
2025-12-29,1058,896200
2025-12-30,1017,866900
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,527,496700
2026-01-03,273,281300
2026-01-04,126,166800
2026-01-05,106,128500
2026-01-06,68,77300
2026-01-07,10,8000
2026-01-08,22,13000
2026-01-09,20,19600
2026-01-10,70,81500
2026-01-11,191,202600
2026-01-12,82,85800
2026-01-13,24,22500
2026-01-14,0,0
2026-01-15,19,23900
2026-01-16,12,8000
2026-01-17,31,47000
2026-01-18,52,36500
2026-01-19,8,10800
2026-01-20,11,6000
2026-01-21,5,5700
2026-01-22,2,2000
2026-01-23,16,16400
2026-01-24,27,27600
2026-01-25,36,34900
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,8,7900
2026-01-31,19,23500
2026-02-01,33,23400
2026-02-02,4,7700
2026-02-03,4,3000
2026-02-04,2,4400
2026-02-05,0,0
2026-02-06,4,4000
2026-02-07,4,5300
