date_visit,n_people,amount_fee
2024-01-29,0,0
2024-01-30,70,63000
2024-01-31,41,37800
2024-02-01,26,18700
2024-02-02,74,54600
2024-02-03,252,228400
2024-02-04,186,155800
2024-02-05,64,47700
2024-02-06,35,29000
2024-02-07,23,29000
2024-02-08,11,8800
2024-02-09,29,25700
2024-02-10,298,294700
2024-02-11,380,347300
2024-02-12,169,189300
2024-02-13,47,31400
2024-02-14,0,0
2024-02-15,24,20600
2024-02-16,40,33500
2024-02-17,83,77400
2024-02-18,118,118300
2024-02-19,51,42600
2024-02-20,12,12000
2024-02-21,14,17400
2024-02-22,75,74300
2024-02-23,164,160400
2024-02-24,288,285700
2024-02-25,74,57200
2024-02-26,22,26700
2024-02-27,24,18700
2024-02-28,0,0
2024-02-29,7,6300
2024-03-01,28,21600
2024-03-02,85,68800
2024-03-03,50,37200
2024-03-04,18,11900
2024-03-05,12,11200
2024-03-06,12,6500
2024-03-07,6,6000
2024-03-08,12,12700
2024-03-09,85,87900
2024-03-10,78,61500
2024-03-11,42,20000
2024-03-12,16,16800
2024-03-13,0,0
2024-03-14,33,24700
2024-03-15,21,21400
2024-03-16,84,64500
2024-03-17,95,110300
2024-03-18,38,24500
2024-03-19,20,12800
2024-03-20,47,49200
2024-03-21,76,55800
2024-03-22,68,57300
2024-03-23,201,206000
2024-03-24,144,120200
2024-03-25,101,120600
2024-03-26,77,82900
2024-03-27,61,69300
2024-03-28,88,103300
2024-03-29,83,99100
