date_visit,n_people,amount_fee
2026-02-22,0,0
2026-02-23,1472,1122900
2026-02-24,272,314500
2026-02-25,0,0
2026-02-26,199,177300
2026-02-27,157,147600
2026-02-28,450,430800
2026-03-01,327,313500
2026-03-02,142,127100
2026-03-03,107,103300
2026-03-04,73,87900
2026-03-05,124,119700
2026-03-06,169,137900
2026-03-07,367,349000
2026-03-08,323,305400
2026-03-09,150,162900
2026-03-10,128,125900
2026-03-11,0,0
2026-03-12,136,145300
2026-03-13,206,207900
2026-03-14,384,365500
2026-03-15,426,410100
2026-03-16,159,150500
2026-03-17,102,100800
2026-03-18,125,110600
2026-03-19,293,275500
2026-03-20,704,533800
2026-03-21,892,711100
2026-03-22,381,373900
2026-03-23,246,243900
2026-03-24,177,205600
2026-03-25,205,222600
2026-03-26,320,268500
2026-03-27,566,440700
2026-03-28,572,473400
2026-03-29,448,397700
2026-03-30,379,322900
2026-03-31,254,236700
2026-04-01,159,159700
2026-04-02,159,163100
2026-04-03,231,225300
2026-04-04,302,300400
2026-04-05,155,184400
2026-04-06,92,91200
2026-04-07,46,39100
2026-04-08,0,0
2026-04-09,28,28600
2026-04-10,43,42700
2026-04-11,84,90400
2026-04-12,90,77700
2026-04-13,42,33800
2026-04-14,24,20000
2026-04-15,38,39200
2026-04-16,26,21600
2026-04-17,82,80450
2026-04-18,253,235250
2026-04-19,161,150400
2026-04-20,83,72950
2026-04-21,41,33900
2026-04-22,0,0
2026-04-23,14,9750
