date_visit,n_people,amount_fee
2024-09-20,0,0
2024-09-21,6230,4328200
2024-09-22,8406,5727400
2024-09-23,2726,2029100
2024-09-24,1528,1209000
2024-09-25,0,0
2024-09-26,959,769850
2024-09-27,1120,821000
2024-09-28,1844,1417850
2024-09-29,1687,1267900
2024-09-30,824,629050
2024-10-01,344,278800
2024-10-02,311,236650
2024-10-03,418,319100
2024-10-04,914,732600
2024-10-05,1257,1035600
2024-10-06,1270,1000900
2024-10-07,745,609700
2024-10-08,341,261300
2024-10-09,0,0
2024-10-10,655,498000
2024-10-11,810,653950
2024-10-12,2132,1638500
2024-10-13,2980,2203250
2024-10-14,1353,1033850
2024-10-15,720,589900
2024-10-16,476,369000
2024-10-17,344,255650
2024-10-18,609,500400
2024-10-19,1019,828250
2024-10-20,929,804700
2024-10-21,527,436350
2024-10-22,337,277350
2024-10-23,0,0
2024-10-24,264,215500
2024-10-25,610,484800
2024-10-26,930,790650
2024-10-27,866,705850
2024-10-28,448,384450
2024-10-29,259,179850
2024-10-30,177,99850
2024-10-31,180,118450
2024-11-01,446,374700
2024-11-02,1239,981850
2024-11-03,1805,1346150
2024-11-04,788,681600
2024-11-05,86,85900
2024-11-06,32,17300
2024-11-07,41,36400
2024-11-08,88,98800
2024-11-09,210,251200
2024-11-10,224,215900
2024-11-11,78,88100
2024-11-12,69,49800
2024-11-13,0,0
2024-11-14,61,42300
2024-11-15,135,134100
2024-11-16,221,194700
2024-11-17,149,161500
2024-11-18,55,42400
2024-11-19,24,15300
