date_visit,n_people,amount_fee
2026-07-11,0,0
2026-07-12,4102,3042300
2026-07-13,1835,1385650
2026-07-14,920,697100
2026-07-15,760,607500
2026-07-16,868,663850
2026-07-17,1456,1129250
2026-07-18,3855,2889200
2026-07-19,5452,4012350
2026-07-20,2933,2125850
2026-07-21,2261,1620350
2026-07-22,1509,1173900
2026-07-23,1652,1220250
2026-07-24,2293,1614750
2026-07-25,2401,1760450
2026-07-26,2549,1839150
2026-07-27,2684,1855250
2026-07-28,1899,1394550
2026-07-29,1928,1402400
2026-07-30,2022,1397900
2026-07-31,2391,1745750
2026-08-01,2073,1560850
2026-08-02,1945,1493750
2026-08-03,1936,1453600
2026-08-04,1778,1341800
2026-08-05,1350,1056400
2026-08-06,1796,1366800
2026-08-07,2086,1550350
2026-08-08,2508,1915350
2026-08-09,3025,2195450
2026-08-10,3722,2710000
2026-08-11,2542,1864650
2026-08-12,2896,2086600
2026-08-13,2606,1891950
2026-08-14,2407,1771800
2026-08-15,1643,1245850
2026-08-16,1113,891400
2026-08-17,1446,1107750
2026-08-18,1247,963900
2026-08-19,1073,831350
2026-08-20,1097,833350
2026-08-21,1260,973550
2026-08-22,1149,914000
2026-08-23,1023,834750
2026-08-24,1038,809600
2026-08-25,635,537950
2026-08-26,606,483050
2026-08-27,475,416900
2026-08-28,571,443800
2026-08-29,622,508250
2026-08-30,395,359450
2026-08-31,187,161350
2026-09-01,41,38200
2026-09-02,38,27100
2026-09-03,57,48300
2026-09-04,120,94050
2026-09-05,357,272550
2026-09-06,153,152900
2026-09-07,120,104850
2026-09-08,69,52100
2026-09-09,0,0
