date_visit,n_people,amount_fee
2025-02-18,0,0
2025-02-19,129,133300
2025-02-20,122,82300
2025-02-21,197,185900
2025-02-22,839,731300
2025-02-23,1278,1000200
2025-02-24,412,418100
2025-02-25,126,126900
2025-02-26,0,0
2025-02-27,98,86600
2025-02-28,142,130400
2025-03-01,297,290400
2025-03-02,196,186600
2025-03-03,116,99800
2025-03-04,101,75800
2025-03-05,42,44100
2025-03-06,96,86400
2025-03-07,119,98700
2025-03-08,857,633100
2025-03-09,642,462300
2025-03-10,223,193000
2025-03-11,103,83700
2025-03-12,0,0
2025-03-13,216,151000
2025-03-14,175,173800
2025-03-15,565,452900
2025-03-16,519,441500
2025-03-17,198,167300
2025-03-18,174,160800
2025-03-19,267,203600
2025-03-20,361,307600
2025-03-21,804,597500
2025-03-22,578,437700
2025-03-23,455,383800
2025-03-24,232,218800
2025-03-25,274,256700
2025-03-26,431,310100
2025-03-27,561,383300
2025-03-28,779,537900
2025-03-29,724,546000
2025-03-30,535,442500
2025-03-31,450,339800
2025-04-01,236,205100
2025-04-02,224,223000
2025-04-03,169,155100
2025-04-04,200,187900
2025-04-05,340,312300
2025-04-06,226,201000
2025-04-07,54,37500
2025-04-08,38,24100
2025-04-09,0,0
2025-04-10,63,42200
2025-04-11,56,43800
2025-04-12,173,106000
2025-04-13,71,57600
2025-04-14,33,25400
2025-04-15,41,33000
2025-04-16,31,27200
2025-04-17,19,15900
2025-04-18,71,74900
2025-04-19,269,270250
