date_visit,n_people,amount_fee
2024-01-17,68,59100
2024-01-18,40,31300
2024-01-19,75,78900
2024-01-20,232,178200
2024-01-21,176,149400
2024-01-22,50,49200
2024-01-23,24,21600
2024-01-24,0,0
2024-01-25,37,30400
2024-01-26,39,37900
2024-01-27,118,116300
2024-01-28,114,127900
2024-01-29,65,80800
2024-01-30,20,17000
2024-01-31,9,9900
2024-02-01,23,18000
2024-02-02,35,30500
2024-02-03,97,87000
2024-02-04,60,53200
2024-02-05,29,21200
2024-02-06,16,9800
2024-02-07,14,11800
2024-02-08,4,2800
2024-02-09,23,19900
2024-02-10,128,130000
2024-02-11,205,209500
2024-02-12,68,80600
2024-02-13,27,19300
2024-02-14,0,0
2024-02-15,12,10000
2024-02-16,13,11000
2024-02-17,52,49900
2024-02-18,68,72000
2024-02-19,14,13900
2024-02-20,8,8000
2024-02-21,6,5800
2024-02-22,47,63000
2024-02-23,69,59700
2024-02-24,151,163100
2024-02-25,40,25600
2024-02-26,13,22700
2024-02-27,8,7900
2024-02-28,0,0
2024-02-29,5,4300
2024-03-01,15,10000
2024-03-02,48,36300
2024-03-03,29,22400
2024-03-04,6,6400
2024-03-05,7,8900
2024-03-06,2,1500
2024-03-07,4,6400
2024-03-08,5,4000
2024-03-09,57,56700
2024-03-10,35,29200
2024-03-11,20,6500
2024-03-12,13,14300
2024-03-13,0,0
2024-03-14,13,8000
2024-03-15,8,7000
2024-03-16,35,26900
2024-03-17,0,0
