date_visit,n_people,amount_fee
2023-11-19,1369,1027400
2023-11-20,788,592400
2023-11-21,457,390000
2023-11-22,0,0
2023-11-23,1314,1024100
2023-11-24,2236,1562900
2023-11-25,1290,1001000
2023-11-26,732,595600
2023-11-27,365,337600
2023-11-28,153,140800
2023-11-29,84,79800
2023-11-30,94,77300
2023-12-01,116,103300
2023-12-02,418,408600
2023-12-03,428,395100
2023-12-04,138,115700
2023-12-05,56,34500
2023-12-06,27,24900
2023-12-07,25,17500
2023-12-08,88,79700
2023-12-09,331,340400
2023-12-10,245,250600
2023-12-11,73,87300
2023-12-12,35,37700
2023-12-13,0,0
2023-12-14,25,36800
2023-12-15,76,78100
2023-12-16,206,221000
2023-12-17,175,197700
2023-12-18,24,16000
2023-12-19,13,11400
2023-12-20,17,23600
2023-12-21,7,8800
2023-12-22,28,34400
2023-12-23,116,120500
2023-12-24,95,91200
2023-12-25,115,125200
2023-12-26,96,102400
2023-12-27,0,0
2023-12-28,149,150300
2023-12-29,274,292600
2023-12-30,472,428600
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,279,261800
2024-01-03,132,149400
2024-01-04,65,63300
2024-01-05,70,70200
2024-01-06,52,57300
2024-01-07,31,24700
2024-01-08,12,12400
2024-01-09,14,11900
2024-01-10,0,0
2024-01-11,8,4000
2024-01-12,6,2500
2024-01-13,13,17400
2024-01-14,8,7300
2024-01-15,0,0
2024-01-16,0,0
2024-01-17,0,0
